longitude,latitude,api_timestamp,collection_time,taxi_status_from_api,region,available_for_hire_taxis
103.88,1.37,2026-06-22T17:40:00+08:00,2026-06-22T17:40:00,available_for_hire_region_count_synthetic,Northeast,296
103.76,1.28,2026-06-22T17:40:00+08:00,2026-06-22T17:40:00,available_for_hire_region_count_synthetic,Other,137
103.7,1.35,2026-06-22T17:40:00+08:00,2026-06-22T17:40:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,Central,676
103.95,1.35,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,East,631
103.82,1.42,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,North,247
103.88,1.37,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,Northeast,300
103.76,1.28,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,Other,156
103.7,1.35,2026-06-22T17:45:00+08:00,2026-06-22T17:45:00,available_for_hire_region_count_synthetic,West,223
103.83,1.3,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,Central,592
103.95,1.35,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,East,597
103.82,1.42,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,North,235
103.88,1.37,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,Northeast,275
103.76,1.28,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,Other,133
103.7,1.35,2026-06-22T17:50:00+08:00,2026-06-22T17:50:00,available_for_hire_region_count_synthetic,West,234
103.83,1.3,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,Central,594
103.95,1.35,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,East,604
103.82,1.42,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,North,212
103.88,1.37,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,Northeast,263
103.76,1.28,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,Other,151
103.7,1.35,2026-06-22T17:55:00+08:00,2026-06-22T17:55:00,available_for_hire_region_count_synthetic,West,225
103.83,1.3,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,Central,561
103.95,1.35,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,East,580
103.82,1.42,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,North,226
103.88,1.37,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,Northeast,267
103.76,1.28,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,Other,130
103.7,1.35,2026-06-22T18:00:00+08:00,2026-06-22T18:00:00,available_for_hire_region_count_synthetic,West,212
103.83,1.3,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,Central,538
103.95,1.35,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,East,555
103.82,1.42,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,North,242
103.88,1.37,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,Northeast,285
103.76,1.28,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,Other,138
103.7,1.35,2026-06-22T18:05:00+08:00,2026-06-22T18:05:00,available_for_hire_region_count_synthetic,West,211
103.83,1.3,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,Central,519
103.95,1.35,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,East,553
103.82,1.42,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,North,223
103.88,1.37,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,Northeast,284
103.76,1.28,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,Other,135
103.7,1.35,2026-06-22T18:10:00+08:00,2026-06-22T18:10:00,available_for_hire_region_count_synthetic,West,209
103.83,1.3,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,Central,480
103.95,1.35,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,East,570
103.82,1.42,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,North,237
103.88,1.37,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,Northeast,259
103.76,1.28,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,Other,130
103.7,1.35,2026-06-22T18:15:00+08:00,2026-06-22T18:15:00,available_for_hire_region_count_synthetic,West,214
103.83,1.3,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,Central,474
103.95,1.35,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,East,604
103.82,1.42,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,North,206
103.88,1.37,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,Northeast,254
103.76,1.28,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,Other,118
103.7,1.35,2026-06-22T18:20:00+08:00,2026-06-22T18:20:00,available_for_hire_region_count_synthetic,West,203
103.83,1.3,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,Central,508
103.95,1.35,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,East,570
103.82,1.42,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,North,216
103.88,1.37,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,Northeast,263
103.76,1.28,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,Other,113
103.7,1.35,2026-06-22T18:25:00+08:00,2026-06-22T18:25:00,available_for_hire_region_count_synthetic,West,218
103.83,1.3,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,Central,485
103.95,1.35,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,East,560
103.82,1.42,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,North,215
103.88,1.37,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,Northeast,253
103.76,1.28,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,Other,119
103.7,1.35,2026-06-22T18:30:00+08:00,2026-06-22T18:30:00,available_for_hire_region_count_synthetic,West,183
103.83,1.3,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,Central,459
103.95,1.35,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,East,559
103.82,1.42,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,North,222
103.88,1.37,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,Northeast,267
103.76,1.28,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,Other,112
103.7,1.35,2026-06-22T18:35:00+08:00,2026-06-22T18:35:00,available_for_hire_region_count_synthetic,West,214
103.83,1.3,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,Central,508
103.95,1.35,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,East,564
103.82,1.42,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,North,217
103.88,1.37,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,Northeast,269
103.76,1.28,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,Other,133
103.7,1.35,2026-06-22T18:40:00+08:00,2026-06-22T18:40:00,available_for_hire_region_count_synthetic,West,210
103.83,1.3,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,Central,582
103.95,1.35,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,East,576
103.82,1.42,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,North,223
103.88,1.37,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,Northeast,278
103.76,1.28,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,Other,105
103.7,1.35,2026-06-22T18:45:00+08:00,2026-06-22T18:45:00,available_for_hire_region_count_synthetic,West,202
103.83,1.3,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,Central,569
103.95,1.35,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,East,555
103.82,1.42,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,North,238
103.88,1.37,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,Northeast,246
103.76,1.28,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,Other,112
103.7,1.35,2026-06-22T18:50:00+08:00,2026-06-22T18:50:00,available_for_hire_region_count_synthetic,West,228
103.83,1.3,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,Central,629
103.95,1.35,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,East,558
103.82,1.42,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,North,239
103.88,1.37,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,Northeast,264
103.76,1.28,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,Other,132
103.7,1.35,2026-06-22T18:55:00+08:00,2026-06-22T18:55:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,Central,635
103.95,1.35,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,East,566
103.82,1.42,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,North,217
103.88,1.37,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,Northeast,261
103.76,1.28,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,Other,96
103.7,1.35,2026-06-22T19:00:00+08:00,2026-06-22T19:00:00,available_for_hire_region_count_synthetic,West,221
103.83,1.3,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,Central,717
103.95,1.35,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,East,600
103.82,1.42,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,North,220
103.88,1.37,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,Northeast,262
103.76,1.28,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,Other,141
103.7,1.35,2026-06-22T19:05:00+08:00,2026-06-22T19:05:00,available_for_hire_region_count_synthetic,West,235
103.83,1.3,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,Central,784
103.95,1.35,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,East,633
103.82,1.42,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,North,217
103.88,1.37,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,Northeast,282
103.76,1.28,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,Other,148
103.7,1.35,2026-06-22T19:10:00+08:00,2026-06-22T19:10:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,Central,834
103.95,1.35,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,East,621
103.82,1.42,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,North,238
103.88,1.37,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,Northeast,262
103.76,1.28,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,Other,141
103.7,1.35,2026-06-22T19:15:00+08:00,2026-06-22T19:15:00,available_for_hire_region_count_synthetic,West,256
103.83,1.3,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,Central,852
103.95,1.35,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,East,661
103.82,1.42,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,North,236
103.88,1.37,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,Northeast,273
103.76,1.28,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,Other,145
103.7,1.35,2026-06-22T19:20:00+08:00,2026-06-22T19:20:00,available_for_hire_region_count_synthetic,West,248
103.83,1.3,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,Central,860
103.95,1.35,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,East,681
103.82,1.42,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,North,222
103.88,1.37,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,Northeast,299
103.76,1.28,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,Other,137
103.7,1.35,2026-06-22T19:25:00+08:00,2026-06-22T19:25:00,available_for_hire_region_count_synthetic,West,242
103.83,1.3,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,Central,817
103.95,1.35,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,East,698
103.82,1.42,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,North,232
103.88,1.37,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,Northeast,283
103.76,1.28,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,Other,151
103.7,1.35,2026-06-22T19:30:00+08:00,2026-06-22T19:30:00,available_for_hire_region_count_synthetic,West,245
103.83,1.3,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,Central,850
103.95,1.35,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,East,734
103.82,1.42,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,North,228
103.88,1.37,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,Northeast,300
103.76,1.28,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,Other,140
103.7,1.35,2026-06-22T19:35:00+08:00,2026-06-22T19:35:00,available_for_hire_region_count_synthetic,West,239
103.83,1.3,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,Central,849
103.95,1.35,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,East,762
103.82,1.42,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,North,211
103.88,1.37,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,Northeast,293
103.76,1.28,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,Other,130
103.7,1.35,2026-06-22T19:40:00+08:00,2026-06-22T19:40:00,available_for_hire_region_count_synthetic,West,236
103.83,1.3,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,Central,831
103.95,1.35,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,East,752
103.82,1.42,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,North,220
103.88,1.37,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,Northeast,327
103.76,1.28,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,Other,150
103.7,1.35,2026-06-22T19:45:00+08:00,2026-06-22T19:45:00,available_for_hire_region_count_synthetic,West,230
103.83,1.3,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,Central,822
103.95,1.35,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,East,763
103.82,1.42,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,North,211
103.88,1.37,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,Northeast,317
103.76,1.28,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,Other,145
103.7,1.35,2026-06-22T19:50:00+08:00,2026-06-22T19:50:00,available_for_hire_region_count_synthetic,West,254
103.83,1.3,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,Central,819
103.95,1.35,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,East,768
103.82,1.42,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,North,235
103.88,1.37,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,Northeast,313
103.76,1.28,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,Other,148
103.7,1.35,2026-06-22T19:55:00+08:00,2026-06-22T19:55:00,available_for_hire_region_count_synthetic,West,227
103.83,1.3,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,Central,799
103.95,1.35,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,East,723
103.82,1.42,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,North,226
103.88,1.37,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,Northeast,324
103.76,1.28,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,Other,153
103.7,1.35,2026-06-22T20:00:00+08:00,2026-06-22T20:00:00,available_for_hire_region_count_synthetic,West,216
103.83,1.3,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,Central,838
103.95,1.35,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,East,736
103.82,1.42,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,North,236
103.88,1.37,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,Northeast,327
103.76,1.28,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,Other,145
103.7,1.35,2026-06-22T20:05:00+08:00,2026-06-22T20:05:00,available_for_hire_region_count_synthetic,West,233
103.83,1.3,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,Central,774
103.95,1.35,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,East,763
103.82,1.42,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,North,260
103.88,1.37,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,Northeast,348
103.76,1.28,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,Other,149
103.7,1.35,2026-06-22T20:10:00+08:00,2026-06-22T20:10:00,available_for_hire_region_count_synthetic,West,225
103.83,1.3,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,Central,792
103.95,1.35,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,East,715
103.82,1.42,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,North,284
103.88,1.37,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,Northeast,350
103.76,1.28,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,Other,133
103.7,1.35,2026-06-22T20:15:00+08:00,2026-06-22T20:15:00,available_for_hire_region_count_synthetic,West,245
103.83,1.3,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,Central,798
103.95,1.35,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,East,734
103.82,1.42,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,North,277
103.88,1.37,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,Northeast,337
103.76,1.28,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,Other,147
103.7,1.35,2026-06-22T20:20:00+08:00,2026-06-22T20:20:00,available_for_hire_region_count_synthetic,West,256
103.83,1.3,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,Central,895
103.95,1.35,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,East,706
103.82,1.42,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,North,282
103.88,1.37,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,Northeast,341
103.76,1.28,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,Other,157
103.7,1.35,2026-06-22T20:25:00+08:00,2026-06-22T20:25:00,available_for_hire_region_count_synthetic,West,261
103.83,1.3,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,Central,914
103.95,1.35,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,East,702
103.82,1.42,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,North,316
103.88,1.37,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,Northeast,364
103.76,1.28,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,Other,163
103.7,1.35,2026-06-22T20:30:00+08:00,2026-06-22T20:30:00,available_for_hire_region_count_synthetic,West,265
103.83,1.3,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,Central,931
103.95,1.35,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,East,701
103.82,1.42,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,North,303
103.88,1.37,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,Northeast,381
103.76,1.28,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,Other,169
103.7,1.35,2026-06-22T20:35:00+08:00,2026-06-22T20:35:00,available_for_hire_region_count_synthetic,West,261
103.83,1.3,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,Central,951
103.95,1.35,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,East,708
103.82,1.42,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,North,295
103.88,1.37,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,Northeast,373
103.76,1.28,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,Other,156
103.7,1.35,2026-06-22T20:40:00+08:00,2026-06-22T20:40:00,available_for_hire_region_count_synthetic,West,259
103.83,1.3,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,Central,972
103.95,1.35,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,East,708
103.82,1.42,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,North,309
103.88,1.37,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,Northeast,374
103.76,1.28,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,Other,164
103.7,1.35,2026-06-22T20:45:00+08:00,2026-06-22T20:45:00,available_for_hire_region_count_synthetic,West,271
103.83,1.3,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,Central,889
103.95,1.35,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,East,669
103.82,1.42,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,North,283
103.88,1.37,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,Northeast,358
103.76,1.28,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,Other,150
103.7,1.35,2026-06-22T20:50:00+08:00,2026-06-22T20:50:00,available_for_hire_region_count_synthetic,West,265
103.83,1.3,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,Central,875
103.95,1.35,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,East,689
103.82,1.42,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,North,310
103.88,1.37,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,Northeast,384
103.76,1.28,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,Other,166
103.7,1.35,2026-06-22T20:55:00+08:00,2026-06-22T20:55:00,available_for_hire_region_count_synthetic,West,273
